name,k,batch,mode,pattern,seed,stall_percent,status,failure_bucket,result,cycles,scalar_cycles,accel_cycles,scalar_instret,accel_instret,counter_overhead,compute_latency,active_cycles,input_stalls,output_stalls,accepted,completed,chunks,configuration_cycles,stream_cycles,poll_cycles,output_read_cycles,scalar_adjusted_cycles,accel_adjusted_cycles,configuration_adjusted_cycles,stream_adjusted_cycles,poll_adjusted_cycles,output_read_adjusted_cycles,end_to_end_speedup,compute_speedup,throughput_outputs_per_cycle
k4_b1_warm_random_s1_p0,4,1,warm,random,1,0,PASS,,1611464708,14101,11954,158,3984,41,11,33,33,0,84,1,1,1,1122,60,25,32,11954,92,1111,49,14,21,129.9348,362.2424,0.01086957
